reviewId,content,score
5e18dce5-b86b-4ab6-b401-da7fbe6dc670,NICE ONE,5
99feb1e8-0210-4a17-a9ca-b4f4390a30a9,Mxah Ejo diden ae wete,5
805fc5aa-06e4-4f68-bc15-fb2c5c899e71,❤️ AMAR DAS,5
b964dc4c-56cc-44d1-8e2a-dea9e37c3895,𝕀 𝕝𝕠𝕧𝕖 𝕚𝕥,5
ddb75bc1-3e38-4bb0-a530-3c8126dc8724,T said usually Shabbat cm vidhayak ziddi xxxx,5
63de505d-8484-4768-88b9-55f114bebc87,I love the app But mark use to hack many people account too much,1
85409f05-6108-406f-96c3-6d919d22ef83,Good 👍........................................,5
1176992d-27be-4368-89ca-efee5bdbeecc,Байдаг л нэг,3
6db384b3-6feb-44bb-a0f1-b525fcaa8810,Open Facebook for Sandra Hill 76township road 1067 South Point Ohio 45680,3
4f523d89-9d31-44d1-9287-172611bd4277,Stellar communication app and website great to communicate with family and friends even from a long time ago.,5
649d25c2-9053-489d-97ab-3400191238e3,सबका भला हो और सब खुश रहे ।,5
0e391e3d-2315-4a03-8f13-b30e66694a6d,it's awesome 😎,4
8ee1d0a9-72dc-43a8-99ac-9929500806f1,Judgment isn't fair on punishment,3
a090db95-de12-44e7-b5e3-ff3ed08e7d44,irritated,1
9cb4a0e6-0b1d-4221-b4a6-58525da8fed6,good 😊,3
9e53c7dc-4abd-480a-913b-96e5bb6191aa,Good,5
a2be1b18-d185-4e41-961c-52b14aee52ca,elxent,5
987ae65f-21f4-49a7-81ba-b58073b8ab08,Keep crashed after latest update,1
3ea4ff47-6fa6-4114-b143-dfc0c58f7b27,Valo,5
28cf5631-be60-40f1-a6ea-60d82a217d2d,good,5
8ea578c5-2679-470b-b721-eb100523c573,Superb,5
2db6d6e6-7957-4cfe-8303-729169ead5ce,good condition,5
6672bd09-93d5-4ca5-a3ba-d08b69397636,Nicely,5
356a9617-b825-4cbe-91f7-14b68e983fef,ઠટઠ્‌ કુલ શકઠૈએઠ ડગ ઘઘઘો ઢઘઘઢ ઢઘઘઘઘઘઠીક ઠીક ઠેસ ઘગ હો ગઈ કટૈ કરી કૈ સે અચ્છા કોડ ઠડઠખઘૈખ કરી શકોઠઠધ કે કેમ ગૈઠઠૈઠખઠ ગગને ઐતિહાસિક મહત્વ ખંડ કફ ખૂબ ખુખટેઠખશ ખૂટે છેગગ ઓઢ ટ,5
a8857407-aeac-4b85-b12f-8ec71bd33b67,Happy Birthday Tin🎂,4
8707e0b4-a9e0-4afc-bc85-e3d7efa9bd3c,sarif ladka arbaj,5
51691409-a189-4003-be66-9c81af3d7100,ok,5
edbeaf19-95ad-46cb-9383-52ee289ec6e3,❤️❤️❤️,5
e14a3b9b-e785-4ef0-a5f3-34169c738e1a,nice,1
34e87d59-bc84-46e1-9159-07f58c36d6d2,nice,5
e8b881f7-f5e4-4114-a81a-13dc106c3cae,very useful,5
093da724-f61e-41eb-a5a2-daf282a43b29,Facbook,5
d3d18985-0e23-4f65-a130-c3d47708b226,very good social media app,5
bf456580-8141-47fd-9f7b-bfe1f960c7e3,neela,5
4e8014e4-ab5f-4aaa-92e5-da5d719e061a,"Not the greatest, always getting hacked and my account gets taken over and generally having to make a new account also proving that I am the owner of said account yet usual outcome I receive is I'm not able to recover my account or anything and the criminal gets away with my information and pictures as well as achievements and accomplishments.. stealing my life.",3
e5dfe25c-f733-4240-99d0-fc93c29cdb66,goood,5
a16285be-4089-4cd2-ae9e-d49b603394fa,Ko hai HinKhoj karat ich hochchhe ILO ki no m Motocross loo lobby imp imp,1
09fd2166-3bc9-43de-8aac-bce873332166,Goodfor pictureu iu,5
563e753a-c03b-4c10-b307-6b463ff3939c,"My account was disabled and removed over some private pages that I didn't intend to even publish yet. Over 11 years of social history and digital experience gone, and I'll never get it back. All of the connections I made on the platform are gone. Believe it or not, it's a relief, I was very addicted to Facebook for no good reason. I won't ever be coming back, and I'm telling everyone I know about how horrible Meta is.",1
b84b9d4a-c3ed-4c1e-8bb4-b1a2571609d9,Good,5
197a09d3-78d2-45c0-bad7-cad20592dacd,No Stars worst app in the world 🌎 that's why I never download this app all trash 🗑️,1
d065dca7-540f-4daa-94d4-73c3e0c30db6,"Facebook is a platform that brings everyone together and introduces them as friends. People learn various things from here, and every aspect has its positive and negative sides. If you focus on the positive side, it will be good.",5
70badd65-5376-4929-b3e2-37cfe47f7ae2,Armansk,5
31280ce9-b990-42eb-af96-96ce760ae4f0,Nice,5
41a17e7e-a1bb-48e1-bfd4-9f37b02e17d3,Good,4
f0c73a4c-666d-4729-95e2-35806ecfbc70,best friends,5
7a3e8d83-e4a1-4c60-b1c6-7f95a227aa1b,Facebook Good appp,5
037b9953-8c97-403d-8510-12639a198867,nice,5
edc4d41d-c0a8-4777-935a-19a01640eb41,supra,4
ba463886-3882-4dd7-be46-afd56e70edd3,keeps me connected to the family,5
9772de1d-7d05-4417-a342-68082c122154,Good,5
5662584f-3b35-4037-9734-03c2b8852984,Ritikraj,1
b842f36b-59ac-4c57-b6ee-d6b89ceb0276,great app,5
bd6d5466-c94f-4a95-bde0-b00a7344810b,Nice,5
c1a4b3d8-f559-48e3-9a24-39b4a1c77059,"community is great, apps good at finding cool people. app also bearly works, broken most of the time, share notifications didn't work for anyone for like a year. crash prone. features don't work. small indi company.",3
85331e68-1635-455c-bcf9-d8c2ab727374,wonderful,5
8e8acfba-51bc-4f85-a393-9ef3c26ef3a3,"Facebook is trash, now you CAN'T even look at things without their terrible app.",1
a20d0680-29f4-44fa-b96d-be7a2c23c280,find my pictures,5
d1d899f2-d5fb-420b-85a9-9cadad433672,East are west facbook is the best,2
e9d4ca4d-b25d-420c-bec7-35e7e137200d,Satveer .,5
ea233fb9-af25-4adf-8ad4-a80fec206ec8,pushparajsonawne,1
3dc018f9-de51-4fad-b077-b44683ae9b8d,St tudu 10,5
29b1f833-5d77-4287-b8a2-d985173b5309,the best service,5
faedbb6c-9048-4b54-8fe4-c53ba751560e,Aashu kumar,5
d91bd644-d77c-473c-a6d5-c7178773d9c4,very nice good,5
a8c49870-d3a1-4c59-9779-667e687ac26f,Good person,5
5c1c8d6e-6c5f-4f40-8cfb-500786b3ff19,Good,5
4336551d-bb88-49bf-915e-2a7dab0a3c5c,Good,5
6d6882d7-7fe2-4f1b-8695-c9eb90565202,KISHAN Kishan bhai,5
8c41464a-ee99-4958-b791-fd1eb9a1e254,It is gaining a variety of knowledge,3
093067f8-f791-46f0-8602-ff1e8e3816b5,nice,3
fcbe0160-823e-4a79-9fc9-c172c9f5ef72,جيد جدا,5
65343655-91f9-460e-8f33-353a4ae4382b,"I have been with Facebook since it began, I enjoy being able to keep in contact with friends I have met over the corse of my life. Recent years with the censorship of opinions and truth has disappointed my trust in this social platform but because it is a reliable source for keeping in contact with friends in different parts of the world I maintain it. I don't like suggested friends platform. if I want someone on my friends list I will offer after we have met in real life.",3
9833d255-77c4-4a18-a372-b32bc9479ea1,SNEHA DAS,5
40bef017-f550-4e94-99f3-a536b3cd0282,Lo más importante y clave es apoyarnos como sociedad para hechar hacia adelante y ser mejores personas cada día. Ya que en la elaboración y colaboración en conjunto existe el éxito de una sociedad.,5
16b7e051-381b-4ade-a2d1-f6339212b277,Very good,5
1c07689a-5a06-4d37-8cc5-df5f2cd7128a,"It allows me to stay in touch with distant friends ,it maintains interesting content ,and allows you to decide the type of content you view .",5
454b6299-da82-4e94-a59b-be3cbaa9f86f,very good,5
7bed27b8-c656-436d-863b-c3b462af86aa,nice video,5
b76c4b81-0ea8-4a53-a765-b10f59952015,Its ok,1
c68c8f19-df1e-44bf-8523-ae2291d9ef16,Nice,5
d08c7651-8187-4d03-9851-64f0ffbf2251,Having to Update too soon 😡 can't make but so many likes and comments and session expires if I like too many posts it's unlimited internet access in Infinite space 🌌 there should not be any restrictions on how many posts I can like share and comment on,5
254b8e68-f976-447d-9276-30c2deb6348f,very nice 🙂,5
1c1a041c-b781-4528-a44d-646f7e3d1d6d,All' friend Amit Kumar yadav,5
3412a62b-1374-4564-8593-da8207e7abbd,Ara akta valo app's aber kharap app's,5
e55f4195-1a9b-4ea3-ab22-8712b42ddece,Too damn hard to deactivate or delete an account. It keeps bringing you back to the previous page. It's like it doesn't want you to do it or give you a chance to choose. Motherf.,1
21e3d773-361d-4299-9dfd-8896419b7253,Because it is a social media it help to know about world information,5
73b87e56-942d-4825-aa74-aca31ea24d58,give me followers 😇,5
1c164e80-9b09-4b60-b091-2d92f210a12b,No se quiere descargar,5
40f63bfe-2da8-4b25-bcc8-394c90a3c1a1,"This app is giving me a headache, it keep asking code from WhatsApp but unable to send.",1
3ec30b09-de73-4de9-b045-389f307208aa,I elected out! Do not share my info!,1
39826cbd-0499-4755-ad3f-7bd9d97d091f,@ jihad hsan999😎⚡,5
1704e972-93c7-4e39-8040-87f1e03fac53,for now Facebook is good using messenger is great 👍,5
adaa4edb-1136-4e02-a123-686fb2bfa881,Can't share live streams,1
61b5e0b8-7625-4b6c-8cbb-e463a539b9b1,LP .j ..,5
11464e7e-4f67-4056-91b1-1bb7cfbc1f00,am using Facebook for 16 years now I love it,5
66bae1af-f198-47d2-b661-7821cb3fac7c,Thank Yall for responding to my acct recovery letter. Really was scared i was gonna lose my profile. AGAIN. Facebook responded and got me back in. YAY,5
9ad0c697-3fe7-4de0-9735-0d16691aa8bc,👍,5
d3c40919-61dd-4a65-a519-eed84468ec74,vari 👍 nice,4
769b4a13-0452-4763-ba65-5d079e9a1024,Great,5
d9f0724a-035d-4b41-994c-550fcdf23a44,Very good and very good morning dear sir bhai om Shanti Om Shanti Om Shanti amen amen amen amen amen amen,5
b2621fab-0a12-4c4a-a8a5-e448281c016b,Gracia mi suitacion,5
3178c7e5-9bad-413d-9c62-e7d7fc81225f,Nice app,5
de15e706-6083-47b9-a033-cb6667ec7cc1,I'm rating Facebook one star cause Facebook won't let me share my post!!!,1
dfa21c84-e8fc-4672-928a-2617ed252dd8,I love my Facebook,5
f6dea218-7f55-472a-921d-1cdc03f71fab,Suggested videos and pages that don't concern me,1
98fc5487-ed07-4bad-80a3-1a5c269fc217,good,5
c9f318d9-e3f8-4b62-a53e-fa24d6e85788,osam,5
2296a50d-b923-4e47-982a-c257471d92a4,Nice one,5
de142d7d-c3ed-479b-a3ee-8124f36f40f9,hello friends,5
4611c992-2e6b-4e95-9fb5-7471c63a8645,"Too many annoying ads, why not make a separate section where only ads are delivered there and leave the page clean and whoever wants to enter that section and see all the ads, offers and so on there, plus it's full of pornographic material and nothing is being done for that, as well as another section, and the separate messenger application crashes seriously, some messages are difficult to send, pictures, links and so on.",1
e8ee062e-1106-4fcb-ab2d-e3fc2b6fbb0c,Ramm. Oraon,5
3994417b-f1c9-4069-bf7f-d88679cf04d0,Nice apps,5
bda07531-eb5e-474f-8e1c-1fa6bd8a417a,😍,5
ce061e0e-21f5-494a-a20e-c90bc3e31a1c,neat!,5
54bf565d-b5be-4efd-8184-613d125bef5f,ଥଣହ ଶଛଢ,1
64ea7b1e-3fc2-4336-9bbd-d7db9c9dcf33,♊♊♊♊♊,5
3c252a66-0e5b-46d4-880d-9a25c459c968,अं,3
16906a1e-f7ea-4e5b-8bac-722da4b80ddc,"It's good but when I edit, it won't let me save.",4
2e9cf678-8d9d-4b76-bfe2-6a2d7d8d0adf,I like this,5
d36b3a09-3a23-446b-9bb5-372bff9630ff,I'm not able to comment on posts anymore and I done tried troubleshooting everything and still the same way fix it and I will go back to 5 stars,2
56d18f44-19dc-4b67-9f9b-9b45c6d6b90c,Od t but cyuy RT t RSS,3
debf1f55-8f31-4f89-be28-c22805ea4b8b,Vinood saini,5
21af5e2a-0659-41d4-89ca-533aad2b6c65,hello vansh I,2
4d68f20b-5ea7-4a85-ac07-98a5e0cc3c86,"FB censorship and bogus "" fact check"" is rampant and unnecessary unless we are aubject to fascism here in the U.S.",1
425a00cd-5dc3-4a66-9ab5-1ee18472bb40,Facebook is falling off. It says i have messages and I don't. I ha e no notification come to my phone and still get it. Then I don't get notification when I'm logged in if somebody comment or like my post or comment until later,1
a978f36b-23c3-48f6-9141-589c3473a0a0,very good super,5
e75f6d69-73d1-426f-90e6-40c338871842,I like you facebook,1
d45f3198-6fc8-4b54-8521-5cac9ca34abe,Good,5
d9bf53e0-11e3-467e-ab89-cfc28d6df805,u Rock,5
69ce30e4-b8f8-45e2-be70-bc504bd8f04a,Trash. Let me use marketplace on browser,1
cee1508d-5874-433f-88c1-88cdf130896e,nice,1
fe536e1e-8ad7-4177-b696-ff7b8dca3960,super,1
cde7b3e9-261b-4528-9495-2f890ad64395,Happy,5
66cefd3b-9e36-43b2-bc13-9397da6cd24e,Too many false restriction even if i am greating or thanking some one in comment it says i an breaking the guideline. How am i supposed to communicate with someone if everything is against the guideline please resolve your is so so,1
f34b6885-4c3d-4bc8-a31a-a3a6a6a2a336,emotional,5
a2001ac7-c7ff-4625-a5d0-12d3fa47814b,It's nice.its good combination yes.,4
2a8a2153-8756-4386-b4fd-229894f9c6b3,😘😘😘😍😍😘😘❤️❤️❤️❤️❤️😘☺️☺️🙏🙏❣️,5
0500ac6f-2490-4455-ab85-91b03ce5abcc,pretty awesome love,5
2695351e-58aa-4b3f-b60c-3542b7b2933e,awesome,5
ff42ca73-63ff-4ae8-8280-e1b8c125f68a,I hate it,2
e8b91e18-7d7e-4c9d-b53d-9c5c7bc0b8fb,it's very good 👍👍👍,5
2c6b3371-ad94-4f44-865c-3a7795acff62,Ok,5
d10f1281-f2d1-4c53-b919-0353962b3d5e,Good,5
3974e9db-9853-4b9c-988d-871f055bae9d,Puas Sekali,5
f3fbcdcf-f106-46d3-bbf1-12317682b13c,Rumpa khatun Rumpa khatun,4
5079d0b5-7c64-4a68-859b-a6ffd0f564e2,nice 🙂👍,5
c0ff2b8d-2e39-4597-9b45-630f8fc5ccbf,disgusting app,1
ef040f63-57a3-4913-97ea-b266b8c7fcf2,Nice,5
120ba773-4297-40c9-b678-6b3ab1fee3e1,I seem to have lost Network,1
a90a2741-d618-4c69-917d-6ff67f6b78ad,Excellent,5
6aee7543-3cc6-47b2-be05-2ce6ba2ad97b,لا انصح بتنزيله تطبيق فااشل فااشل فااشل,1
