reviewId,content,score
e60a4b12-1c6e-45eb-b3c3-193a8b0f4493,Lovely. Game 👍😉🎇🎇,5
70d66ae6-9fa2-4007-86ed-98b8c20cbd9e,Bhau ati chan dista hoo perfecttt apratim,5
e3f13a1a-718e-4001-a3f5-5c42c03d123b,"PiIm Not Onlyy Addicted 2My DRUGGGS..0... But This Game As Well!! GEEEEZ, Thanks Guys At Candy CRUShhh‼️",5
87c5e7fa-1e5e-405a-9db6-efc3dd1b790a,Very important game,5
97b21101-ee52-4d8d-ae06-29a7093c4013,nice,5
619f49da-b4f7-466b-afcb-873f13ae3dfe,Love playing the game,5
79b238ef-eff8-4505-b4d8-9c95b862e85d,Super game,5
4f56f4c6-c2c8-4d86-b00e-624dbb98ed7a,Good,5
3b560f88-24ba-431f-b0e6-c7cd98662f51,"This is fun, addictive, and satisfying. Also, it can be a little challenging; what makes it fun and addictive. The matches and ""Sugar Crush"" are pretty satisfying. There are so many levels, but I don't mind that. Try this game and say how you feel about it. You don't have to write a review if you don't want to. 50% is a little challenging. 25% is extremely challenging. 25% is easy. You get crowns if you finish the level successfully on your first try. Download this game. I rated it 5 stars. Fin.",5
db06d4ba-abd5-44ec-ac57-3c28e513b0c9,SNEHA DAS,5
20cd8e79-0e5d-4809-9dd8-26927a5b7ac9,Darun,5
3f5ae4de-de2f-43f9-96d4-5d199ab78583,fun game,5
8c73a602-f9c4-4359-ba7f-a02b320f5aa3,nice,5
6fd5ba00-6812-4b53-a1a8-6c00de648e95,Fun,5
7c840f5a-1b44-4b65-996d-2d06e0c8f4a5,So much fun 😁 great app!!!,5
2b111c91-264e-4f39-82a2-993c04c25d56,I liked .,5
e9cc6351-55ca-4445-9948-ec6864e98b79,Too much commercial... I played over 60 times at level 305.They wanted to buy a hard level kit from their store. This is too much.,1
dbd0cbb0-1684-40f1-8de0-a618c248d294,So far so good,4
e25068b6-7bae-49ee-8b65-55ff61ced707,Qwddhnbn ik ikka yrtttetr5ttt vino úieuyt hu tv a ra E da case dewa address iij bhii ok Jo k,5
0dc44b21-1056-4491-8f9b-6bcf2b2d87a7,Happy,5
c52a7e1d-e982-419a-84a2-7526bd97ba4f,Excellent 👌,5
ab4d611a-35c9-4362-b271-4812ea4b96b0,Fun puzzling game,5
ffeb9cac-093c-4e32-90d4-a6387f551800,Games amazing 10/10,5
7f57350f-97de-4ab2-a22a-013a86b13129,Wonderful!!!,5
6b9048c7-555b-4a0e-b3cc-8d713b563770,Just wonderful,5
b9cde8ec-21f0-40a9-8b54-70d3551ad266,Love it,5
6eefc62c-3f3c-4343-b18a-4c42da6ddd32,I really enjoyed playing this game and I spent most of my free time playing the game 🎉💯 I wish this game is more than just playing 😩 cause I devote all my time in it 🎉🎉,5
d3826db0-b703-41de-af64-9ffdf5baefb2,nice,5
a333ab55-1e76-464a-83c7-6388c9a11e8f,Super fun,5
f0e4ec42-b740-440c-94b3-834a35570130,Much better alone 😜😜😜,5
9bf7a18a-378d-4b7d-ab6d-dc22cfe96735,It's So funny and interesting 😁,5
fed46b7f-5bf6-43dd-b27f-12afbc338c8c,"I love this Game for sure, do you know why I like it? Because you don't lose your reward even if you are half way and you're interrupted for hours you still continue where you left from I love this....",1
770a0c58-b43f-4c7f-b50f-76caa2741bc3,Marvelous,5
49dcc63f-f526-4345-b1b5-c943a3802264,SuperFun and relaxing 😊,5
07bcb553-3a85-4e43-98be-3e0f2be58922,I like this game. I use it to relief work stress,5
