reviewId,content,score
71f5f4aa-9206-4730-8211-e0b9187f45e5,All things are good,5
278d1c1e-863f-4d79-b298-1f58f8ad4e98,Nah!,4
ee3c593c-879d-4659-9cb9-7df281b9c2a7,Nice,1
9a9265c0-ba35-499e-893e-029d080204c6,Nice app,5
0624a150-0e5d-41f7-90b0-09c16c870784,Nice,5
8694c6b4-7897-4c3b-88f4-3ef583d9d75b,"Calls received are not shown untill we have to unlock the phone and slide screen down, recent updates has caused this issues. It's not only myself having this problem, all my family members who are using different Telco system are also facing the same issues. Get this fixed as it's annoying because we don't know who is calling and can't answer when the screen is locked.",1
8a678f86-30c4-42fc-a9cc-4de66cceffb9,Wow so nice,5
02d633a5-4d93-43af-908f-fa13f300016d,Kailash 😈😈😈,5
ca42a438-7233-4fcd-bbc3-ec971c26bb0c,Very good very good to be used have your own inside your phone,3
2cb41fc6-b6a7-4cc7-aedd-f7a2dae77673,So nice WhatsApp,2
6f9099d9-81db-4c8e-9bde-4bb4437dc376,Good,5
51ff0691-38c4-4d38-aea0-f98b8bcc9d7f,Cool 😎,5
2d2270b6-e65b-4bd5-8f46-2ef791c5a8a7,Mast hai,5
0e111eed-b9ec-478d-955e-2aca75fca2e3,Good,5
0b07c6b9-e253-489e-a948-0d38ff766898,Sir new update whatsapp status download please,5
840ce66c-2051-46d8-9c0a-e345e163710b,Very nice 💯💯,5
58a8e170-da97-49ae-8c4a-6576676b91fd,Yash kalawat,5
29c483b4-4673-4ff5-9a32-e3e76765d069,Good,5
8a5c1652-3744-4810-b435-7e804a6b7877,Aisx,4
24685b31-d059-4a48-8f38-841e6bf108a2,so good,5
2d0450a4-f973-46c6-be7c-425d667b1a58,Very good,5
fd8192d7-cf7e-4428-99e7-6ba9c38e8337,Aamiralam 💔💔,5
5fa65222-5e5e-49d5-9a43-0411583d55d3,Good,5
c656f038-99ce-485f-ae80-4cc37c2e7860,Whatsapp,2
cf388524-da77-460b-9aef-832c4437f68a,Good app,5
1a6efcbb-6f43-46f3-9a61-f454206ceb0a,"Really Good and amazing app. Please add airoplane mode, so, then we could avoid receiving the whatsapp msg unnecessarily, when we open the internet connection. Also, please develop about sending contacts. because, there is no option to search the name of our contacts. Always keep the title bar. Thank you sir.",4
630c4ac5-8926-47aa-b5e3-90ba18ed69ae,Muy Malone no udo ver mis contacts o,5
6ec939d9-df5b-4f9a-b346-53345d55c052,Very bad,1
c4f7f5a2-ec50-4bb8-9242-ed81b6a8bc52,good,3
3b668343-d551-4847-b781-1b89b8d309e1,Nice experience thanks,5
3d18cadb-7481-4b15-8c70-013772ad4a2a,"Very durty,🤭😷🤭",5
ee093acf-d67a-4216-88a2-a53388234851,My account has been scammed 😭,1
ae375371-461d-49af-9b66-3fc4e33d4fc4,Where is Forward option in Channel???? I think WhatsApp update many option without our knowledge.,1
ccb88bc9-c396-43c1-9324-2fd0ea5acef1,Rakesh,5
fe277beb-2232-48e6-9566-8ab41d63cb8c,Some one hack my account of whatpp,4
ba52e26b-99e2-44d5-a7f8-0bb2ecdfb0cf,Nice,5
5599dd9c-797a-4fbd-901f-1ef2341ff2e1,Good,5
997aa6d0-5ea2-490b-9eb9-8b7e427e8d25,Super,3
45852af0-4208-4906-8aff-2035906d39d5,My WhatsApp hacked,1
b371065e-8879-40fa-bd8a-1250acc8efaa,Super,5
2c0b9924-7a03-43c7-a3b8-78748d4d188d,Motikumat,5
0fe1b5dd-c161-456e-b756-cc80d5ef3283,Good,5
77d950dd-bcb8-4b03-a145-ad2172baec6b,"Good messaging app, but can you fix the random message skipping when scrolling up to read older messages?",3
