reviewId,content,score
566b1320-6fe4-4bd6-8d6f-90c45d4ef440,Good product,5
e1efb503-5336-4ed8-bc10-4f8a74a41aea,Mahima,5
de65a0e8-3c69-441c-b7c0-d5a2d03130c2,Eyucvjki ok I will send you the pizza 🍕 hai,5
b85a702d-1b63-4f1b-9c06-c389e38e5909,Good,5
bf7864dc-1eba-4066-929a-cbe2a17ef289,Thanks for Instagram,5
fc336824-8e8e-4bfa-a553-a663ddb603ab,its good 👍,5
378e3b07-9ed6-4f09-9229-9cf6f29ab6a2,Nandni singh thakur,1
9a40b4a2-084d-4eb2-bc98-881a32a8202b,Raka,5
df916364-3453-468e-9148-d0ccd10c6289,Good I was wondering what I do not have been a long time ago and I have a great day of school,5
df1162dc-f76b-4b34-8f58-9c8c17fab421,Subhan,5
31ebe7af-b624-4997-a3ba-eaadd0c413bf,FREE FIRE INDIA,5
89652e3c-f1d2-4353-9d29-89fdbb8c25e4,The app lately has been glitches when you try to add music to photos post it won't post it and when you make reels the music plays In the background after you mute the reel and when you close the app it still plays the reels music and you half to restart your phone for it to stop and also the app is not sending notifications,1
0f6af52d-cacc-4d87-b11e-82f01a498204,Nice app,5
3651879a-fd99-4718-a101-6f8df7395691,Jogi Samaj ⚔️🦅🏋️,5
eac3219b-f7c9-414a-8a69-da00db27e058,👍🏻,5
7024020b-d438-4ee9-878a-eaae58248564,This app is so good,5
0e3a5f3f-6226-4b38-8457-fd35ce5757b9,Amrta,5
d9a68e7f-ea13-4984-bdc6-246ae35c1d35,Love you 😘,5
a858e9c0-77fe-44bb-8823-6a9e0588230e,Super,4
a6dff755-c7fd-4213-8c18-4ff0c01f0d93,Folovar chahiye,5
422ed483-ccae-4db4-b3f5-6dc9659371b9,Nice,5
659fc477-4d5e-4535-af21-752834a1ea92,"The best Instagram,,",5
a01f54e3-f398-4282-81fe-f24dac2af876,Impressive!,5
0ee83360-82d4-4724-b8f6-4d3028125956,Good app,4
ea217fab-f08c-4d2f-b9b3-a98dcc0eb6fe,It was really good,4
bde6d038-499a-4a5b-ab73-aca3c12d489b,the best I've have had😁,5
e293e844-566f-4e1f-8217-d66fb5a568e3,Osam 😍,5
7a2b0e9a-36b8-48a7-961c-87ee6e0c2652,Instagram Don't Install West Your Time Please Don't install,1
059d2dfe-3c29-4ea3-913a-836a125ee229,Dipu,1
bb87232a-236b-4807-a208-f3b56895a57d,Add a pause feature to reels! That is the MAIN reason as to why I don't scroll on reels! (I watch TT) Such a basic feature. Holding down to pause is annoying but it lags! I want to read the text on the vid!!,2
e93c6eec-7674-4a20-b0e4-b4769871c52e,Sono salo ye video no skrip walo ko bolok kar de nahi jis din sabko gussa aayga to tumhare insta ki ijjat ki dhajiya ud jayegi,5
01f30bc9-a197-4443-8938-452f97d7f475,यादव जी,5
88a1f285-6f3f-4c3e-8044-435313f82cb6,Can't find my griends,3
477f77f6-5c81-46c5-8b5b-224b9213a5fe,Good H ds he Dhbde Hen Hdmjshrne Hrhen,2
97ac4c9c-7747-4a59-af72-dffa7be4ea3c,good app👍👍,5
419138b7-2512-4e9a-be18-74475426cf6d,😊,5
2b8c313a-cb7c-4c22-8e7b-958f99636eb9,Good,3
58c592bf-0e90-48d7-894b-9c992c805306,please control adult,5
eba9b673-76b6-4cdc-b844-57b194cf85cb,Sourav,4
b0a6a23b-0d5d-4834-b5ff-0b3e6d008c6d,Goated,5
9a20eb78-3d8d-40b7-a760-a8e3b0f17e49,My YouTube channel officialdipu543 subscrip kare please bhai log support kijiye,5
e3f1b07e-e072-4333-99c7-e7d21d6fe1ad,Nice,5
4cb8095c-61da-40b8-a30f-c9e42b87b161,Best,5
d2fe953f-bcd4-494f-b298-3e8b91862866,Nice platform to improve our skills and discribe with some people please grow my followers,5
db6b42c0-c32d-4ff3-b9ae-56734a3fabef,Very nice 👍,5
4eaa0963-e4cd-4345-b6cb-222d5129de9e,Very nice,5
7d0bbb88-1824-4c7e-849d-ea1df31dd831,"Best social media,i used it always heppyle.....",5
e457d5cc-38e0-4820-81bc-564df04916db,To,5
da172e34-7cfb-4227-9fa5-677a9c67bb10,Very good app,5
2d2dfac7-be88-4bbd-9ea4-58156e67d75a,App daily update problem why ? 🤔,2
8c43f119-01ab-4fbd-a97d-66e9fff9693e,Is aap ne logo ka jivan barbaad kar diya very bad aap,5
833e70c6-90f7-4b6e-b407-eba0babb4a11,Bhartiya Yadav,2
2df9cd9a-34a5-4d3e-805b-1d4fd241994b,Rkchi,5
61e2b838-8f0b-4ae0-9212-475f3fae8323,Can you give me a 5000 followers please i don have a followers,5
c538800c-78b4-4b82-a4a5-79b754f2e03f,Nice,5
e87fa81d-d7db-4475-beb6-6a249f685673,Very bad appp for youngstar do use it in night,5
4195472e-f211-4619-9e32-8ed69412de66,Ayaw ma open IG ko,4
a5b6e562-dc54-4f80-9f70-6c2b0766b7aa,I love this,3
407b8c1f-cb89-4498-a616-5d381453c312,😍😍😍😍😍😍😍🥰🥰🥰🥰,5
21601891-02e1-48ba-a743-c6a86dc18a21,Best app of all time 😁,5
20773308-b05c-4892-beb3-414fa2492a36,😊👍,5
