reviewId,content,score
511144d8-9185-447a-9db3-3eb099557ab5,Es muy bueno,5
e1c280a2-c3b6-4b85-b349-dc539fb55bef,Fast file sharing,5
02a7721b-12a7-4344-966a-09553cc2556a,Good,5
71e2d082-21e0-44a0-b2d0-78752122b43a,Yaya,5
5ef140a4-cf1b-4f66-b027-5379b754c441,Ok,5
9bd87056-864f-44c0-a160-f03ca19e7244,It is good halp on download important things,5
22683852-646f-42d4-9e3f-b5dd06448900,Great app and easy files transfer.,5
3530e460-b6b2-436c-9250-b92768a880a4,Nice,5
1a7d35b9-c8dd-4dab-8a4b-f8b7e642a21f,Nice app,5
ac194550-8a61-462b-bdbf-54ddf7b8c67f,Best app,5
9d7d2c56-5847-445d-83e3-f43d65cd99ba,Good,5
54d91d78-8fec-4595-b7ff-faa08704ea1d,Download,5
af592abe-b696-4f7b-969a-ce43b25924b7,I want to install the app,1
2dc8a19b-a999-42b6-89bc-36cbbda1c683,This aap exlent for share the feelings,5
365bc5b1-74ae-415a-8603-a69bc9b0e703,I'm existing my self,2
ab725d96-8ff3-48cb-bf48-2d0c4b583e75,Helpful and I love it.,5
ba9a729a-e76d-46b6-bc5d-f1b1c996e764,Good,5
dc782f49-f9e4-4d87-a9a1-8c81c7738396,This is a good sharing app. But the ads are so much irritating. You should take a look in this matter.,3
cd5fbac8-bc0b-49ae-8d0b-e1c33c76dd19,ভালো লাগে,5
1611ee06-805c-43b3-8849-e5d71213bed3,ভালো লাগে,5
fd31837f-f739-4a42-a76e-8c882d57686c,I love this app so much,5
e218e0b1-79c0-4db0-8d7c-7a6630d062a6,Perfect,5
5448ca95-4c82-45da-9891-9d80e5e3016a,Very good app,5
eaf463bb-6ce5-48f9-9d72-8711367704da,Rakib,4
ff6b36e2-a026-4dcb-bbeb-3c05d2bc5495,Usmanhaider,5
d6787d61-4643-42fc-8deb-24ea754912ce,Excellent,5
e469eeca-abce-48b4-a3d6-658d35a40715,এক্সিলেন্ট,5
66f1dc95-d3c1-4924-9c7b-3d4c159ed9ec,A l amin,5
15529da4-7bb9-4fa0-ba65-dd29fb454c09,good,5
007b3757-09e9-435d-9426-3e874a843320,Thank you,5
7e5ea253-08b7-4fbe-9734-8710820141ab,Nice,5
37f4e8bd-5a4c-4f73-9ac0-748696647f29,Good,5
1476c817-349b-41ac-b98a-e368a79df5f6,Nice app,5
08904c24-83d9-49ee-9aa6-baaeb905b6ee,Ok,5
22a2d4e4-cf40-49cb-be81-8a2a5d47ba8e,This app is very helpful and it works very good with all of the other features,5
69824e83-e5d4-4378-8a17-7c28436b619f,So many adds! And also it didn't even help me download some files that I needed to download,1
b82b3402-aa53-4322-b801-a446e8eed450,Nice share the file and pictures,5
ccf3efec-98dd-479c-91a2-6e997315d4e6,Helpful apps..,5
806cb84e-b3b6-4450-af54-70d3399f8e85,Nice app,5
903dac8e-f4cf-4fed-96b2-19e2d1321be0,I really hate this app cleaner built in here. It deleted all the files in my phone.. clear 760kb cache? But all files is deleted? Optimized that it is so frustrating!,1
49f59b1e-b903-429b-93bc-846c56b44eee,Very bad,1
e7cc66e1-3e63-4028-9dbe-ddd7024513f6,Good,5
38eb2c0c-476e-467a-9908-40803b74ddc0,Super 👌 👍,5
8c2551ef-6370-4565-b59a-db826973e1d0,"Useful, saves time.",5
08166663-f0bc-4d78-8833-7622256bee57,It's good 👍 and helpful for us,5
ab898add-4060-4267-a3db-deddcf1f06cf,Good,5
fa2268de-e505-4736-820c-6999e4eb3f5e,Md sujib You,1
ef6b8631-30d2-4e03-b071-4c9db162528c,It's better,5
6fb1b07d-5c62-46bf-8b9d-b009645e6440,After four years I am using it,5
e5087e6c-b08d-4a26-9c7a-85a6cc9857a8,Awesome,5
b4bc5b90-f9c2-4a03-8ab1-d671ddf3c831,Very 👍,5
154e1142-df61-49f7-b09c-d4c4041010f7,Nice,3
a35897cc-960c-420b-b6e7-09a282bdb6ac,Nice,5
7d0f816b-4e0f-47e3-95d9-496166d02aaf,Sana mka pag pasa nko ng games dto,5
3f7757e9-2f7d-4881-a9d8-d772ffdffb4b,Good,5
3bf0455d-8ccf-450e-9e2c-940c12f3f3d1,😎😎😎,5
658f9d23-42de-439d-9c55-3d2b0c784ada,Good,5
40419fd6-ae57-457b-a182-01f733bc22ec,hi guys,5
fcbb5f6a-8bf6-4b6e-b5a0-81614136eee4,Good,5
4982796d-48d0-4047-be0d-fcc1b24c855f,😡😡😡😡😡👎👎👎👎👎👎👎👎👎👎👎🤬,1
46caa875-0b97-4a16-8b79-f66e5f599f29,💦👏🏻🍑,5
ebd67e8e-ba75-4bd3-8b7f-1da8fd59d533,Great app💪💪,5
5ec00c99-f02d-407b-b2d8-3ecc60db8e6e,Super awesome,5
8b1b7b1e-17a7-4275-8430-d7bbf626b827,Siyam,5
261e3ea3-2f81-479b-87a7-f36773df0f7a,I love shairet,3
c5bc4a6d-760e-4bea-8871-2b81876d2ff0,Defi,5
1265b29d-dbe3-4dd6-9fa5-0d6e20d5df05,হজ্জ,5
2e3a8016-f9a3-47bb-9b4b-0accb25b9991,Good,5
ae3522e4-5129-4d94-94ba-4125eb5e5849,This is amagin app it do faster work I like this,5
880072f2-17a7-4c55-b155-f1097ed5bbf0,Ok,5
8717821b-2908-40c9-8453-3445cc418a40,Food,1
2871e5c8-611a-47e5-a1f0-7ba0bf8e9fc8,Okay no problem,3
b070887d-9c43-4d5e-940d-f1c6e7c52f7c,johnpaul M Monterola,5
15752a92-499e-4905-9a86-06742f6d6376,Good app,4
76fdd8fc-deaf-431f-b383-c022892c7445,"Tried this app to get Minecraft, it worked!",5
ab7f77f5-414e-4101-8f85-24037aaab4ba,Good,3
8843d6fd-36e6-437d-b7e7-2197a76d9189,Good,5
1c7c7e58-e978-4095-a621-1794359c6bea,Sharp,5
1f93a9dc-b561-4e92-a6c0-9168f7328e93,Hello guys my name is gomolemo kekana I would like to rate this app because I won't get a new one of the best app for downloading apps you are going to bring joy to other's I rate you 100%🛡💖💝💓😎😍😘😚😀😇🤗😆🙄🤓😻👌👌👌👋👋💘❤👌👌👌💛💙💚💫💞💟💗👌👌👌💛💓💜💔💕💝💖💞💗💟💙❣💚💌😀😁😂😃😄😆😆😉😋😎😍😘😗😙😁☺🙂🤗😇🤔😊😐😊😑😶🙄🤔😏😣😥😌🤑🤓😻😺😼💪💪💪💪👌👌👌👌👌👌👌👌👌👌👌👌🤘🖐🖑👋👏👏👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌❤💘💋👄💛💓💔💜💝💕💖💞💟💗💙❣💌💚💙❣💟💗💖💞💝💕,5
3431dd24-2d19-496c-a9c5-ad9ff51c55a8,Too good in sharing media,5
3defbc5f-42d1-4fb2-8a9e-91463d2041ad,Yp NJoo,4
4aa71b2b-c4fc-4593-b127-9d25a926c851,Bad app ... auto download video..and lag .. virus app,1
e88bf98f-e6d1-46d9-9568-acbbe7c552e7,Super fast and reliable,5
d1a46356-1aaa-40ac-b4ae-d8a5d1d2dc3f,"This app is one of the best apps for sending someone nearby and it is very useful in checking your stuff, very useful 10/10 gret invention",5
c4e8c380-0754-4c6c-80e3-ac0cbd37c58a,Excellent work,5
bfdc61ba-f758-458b-8be3-00054d9ee0cb,Good,5
de8fc0bb-7d70-45c6-a216-beb6618ab5b9,boht behtreen,5
7cbf7e80-1772-4183-8d20-562cb2e69814,good,5
a0ea1754-d53f-4afb-8349-12607a12d854,Terrible app. Too many adverts I couldn't even open my files. Even when you close the advert it takes you straight to the site. Had too delete the app without even managing to share any files because it was so frustrating!,1
c9718e3e-9062-4ebd-8dfd-7b68d2ba2c6a,Very good,5
171912e3-0bcf-4a91-8cf3-abbbe312c5dc,Love the cleaner version of it,5
92a0653c-1490-4274-a307-dc9f70e6feac,Greet,5
b71fad2d-8218-48b0-83b1-1544fdf14f9d,So beautiful,5
f1b6d1b3-abaf-4f21-82c8-cc74bb2b7812,great app,5
ca48deef-4463-47d0-83c3-fb498a73186a,good of all things,5
55747f1e-d5e3-46ff-ae8c-e27b5428df9e,Uh,5
