reviewId,content,score
910dd4e5-0174-4d74-9c43-eda7216b913c,Don't even need to explain,5
5c8f95f8-2f14-47eb-aa97-a738d81d46b3,Nice sweet game forever,2
77cdc901-b7fb-4726-b7c0-756a60185c59,Wonderful games full time lass,5
012917d7-04c9-42c0-bf38-0ee44ec79c7f,nice game,5
f7e72fc1-7440-4d00-8494-54d60571da04,Good,5
6a8c599b-0934-42f7-99a5-94ae6f2d7030,Oswm,5
875a9755-c6ad-42ea-a58d-e190451741a7,Lovely game,5
d2103611-bce7-4c78-bcd8-abbb35ff2aa9,This my favourite game from my childhood now I'm 14 years old and this game is not compatible for my phone this game was connected to my childhood 🥹 can you fixed it plz,1
60030c0d-b557-42f2-8bf8-37d11766db41,This game is fun but I get mad when it goes too fast and I tried to get the jumping boots and I touch the jumping boots but it never gave me the jumping boots I give this a 3 ⭐,3
c1db1170-737a-4a15-93d6-9400d2e05871,good game,5
ba9be6e2-9062-43bf-a5a7-e4559205f85b,Super Venkat The game best,5
cf057b4b-0ef5-4408-8f44-0d6cf00bd137,This game is good,5
47607a07-abf8-4ddc-8f6e-228e9dbb9b00,Annoying ADs after run,1
ecf9ed81-2421-471f-9c92-0c1cc44fdf9b,This is a good game for me to playyy,5
9593092f-4b09-4fa5-8530-234e974313e1,"I love this game. My top score is 35,600,000. Fast paced & eases my stress. That being said, every since I changed the game from my phone to a tablet, I havent gotten the option of watching ads for free keys when the game resets in the evening. Keys are hard to get without that option. The day I made 35 million+, I only picked up 4 keys in the subway. That was 6 hours of straight playing. We should be able to purchase keys with coins.",4
b8104b85-ab28-4ec5-87e1-e554ba837dcc,😫💦,5
ccc226ed-2a5e-479f-bb90-77a793054fb7,I love the game is the best game in the world,5
14c1df3d-e1fc-46c5-a751-cb237ac0ef4b,Dobrze,5
71d4bde0-903d-4f23-9708-3b44c6f694a0,I like the game,5
4da643da-3de0-4424-a18d-3f7ea4109df1,Good,5
079b74cf-ffb7-47dc-a405-928b43f01516,This is one of the best games out there Definitely worth downloading it,5
152044a5-c1c3-491a-947e-e62ae0cc6d5a,I love it,5
9ece9f55-d054-45e6-abaa-8bb6ba32ed7e,You can collect coins keys and treasure boxes and the fun never ends and it's really fun,4
73905ccf-4f91-49f4-a83c-6385ea71b6d1,This is very old game I play this game so many year later,4
17e7067f-bbf1-4894-83cd-3cc1dee75a32,Great game for Killin time ⏲️,4
812a8c8d-faa4-4b09-8225-8fa6957094c5,It's consistently shown,5
8ba5c38f-7696-40a9-a5f2-9ac1b5753fb5,really love the game,5
494dcec9-21ab-495a-8923-8c24d21f41af,The kiddos,3
e7d560e8-ea22-4e47-99a1-3ea217db7ce3,العب لها قص و انا قد اعجبتني العب فهي مسلية جدا,5
fee63ff1-35a7-4dbe-a2b1-2b10911e7495,I think we need to get more keys and coins in game We need a cheat,5
89f6f159-8bcf-4d71-b1c1-1ff0aa957b4f,Good,5
e856bcdc-36bc-4b91-8372-792c1b942043,Excellent,5
26f95e1c-d727-4635-9b4f-9c4acfada057,Loved the experience! offline or online Its great!,5
7b744c17-090a-4926-9387-8ce5f3ef0ebe,It's a very very nice game I like this game,5
e7bd696c-3c1c-4453-b395-992e7191cc15,I like it just need more opportunities to get more keys,3
05743e56-176b-45bf-8ba3-61b29d238017,it's a very nice game l even wish there could be a movie about this game if it's possible,5
90b9a3c3-7445-43cd-9a51-e9a0f6396027,This game is so fun you should download it! ( It works without wifi too!)🔥🔥🔥,5
5b187451-b929-44df-9703-d17c222f0c35,Mind-boggling,5
d44ad3c1-5af6-49ef-9641-d03a7d57ae58,AMAZING❤️😁🥳,5
7aa5b5d9-5040-438d-b23f-e4e8b62bf261,Good one,5
d1042791-6013-4ff2-94bf-9ac6525aef80,Its very fun and almost made me get on it for 3 hours lmao but really its a good game and i love it so much,5
448b5dee-ed5b-4c8f-9ef2-ff5361541198,"Every month when a new update appears, a new bug or problem appears too which makes the game less enjoyable. This Time watching an ad causes the game to crash... it's best played offline these days even though there's still one annoying bug there also. Anyways I wanna keep enjoying the game so please fix these problems.",3
82f985a7-12c5-4f1f-b61d-eded3736e7e8,I love the game since 2017 up to date. I will never let the game.,5
a33614fa-1e7f-4dd9-a814-ead517c9cbe1,I play subway surfers city But it does not work well on my device. I hope you support the new version on all Android phones. The new version is better than this old one.,4
60ea6857-b960-42ac-800c-2d919dca2b61,this game is very good you can play two in this game please up a date this game in oder to be a good game,5
97cf0b98-0be8-4116-9af8-4d68be5fe39c,Nice and enjoyable game I just love it,5
013a2294-ff07-49d0-a4a5-e12b8ce97bf5,It's a nice game neh but I don't really find it fun it's kinda boring make it super fun 😊,2
b40edbfb-709b-444d-825a-b10f732b511e,This game is amazing it's not the old version it's the new version with a bit of upgrades,4
1c03e3e0-0fa8-4837-ab78-bb7fe265e972,This is excellent gaming,5
aff13aa7-703c-41c7-9304-a06869dd9df4,1 no,4
501468b8-1043-405b-85d1-a463b0037d15,Nice game,5
735a7f3b-20a0-43bd-be9a-e1c3361944d2,Fun and enjoyable,5
caeca894-1916-4044-842b-d773ee66f2b7,Game is very nice:),5
4b3ee24b-8545-470e-90db-d4845f59f71d,Good,5
9cebaa64-f6fc-4430-9cdd-bd1a5d1a9554,Best,5
045d6b8a-8f26-4bf4-baa3-c100cfe0ac25,the game is so nice am addicted,5
f63756b2-9eff-4d44-8950-04012dd092ea,I like this game I play it randomly in class when I'm on break it helps me get less stressed,5
1c16414c-a17d-4294-9201-1cac1700240e,"This game is a jamm😍. I love to play this game, it's so fun!! But it's not easy to complete it. I mean this game can literally not be finished.....",5
8c174417-d594-4cc2-b16b-a721137e8c40,Ok,4
8033b837-a21c-46cd-9579-b989510f7818,My childhood was this game.... Absolutely love it and the nostalgia I feel while playing this game is just heart warming.... The only game I'm addicted to,5
a41e0348-213d-4884-81a2-6f116189e39c,Good,5
387f3e63-b4b6-46f3-a974-67a96dda1310,This game is really fun and really good 😊,4
3d089aaf-ec4d-4e2a-9c78-d0722e917e25,I love this game like i can't stay with out it in a day,5
7cd7fbb1-43a4-499d-a25e-f3617b687f2e,I love it.,5
b75be477-922d-4bfc-879f-66d523bd7a23,Gun to play great for evry one,5
ab750f4a-d58a-40db-afbe-06848469ebaf,❣️,5
07697769-c23b-42a2-aabe-d736491a554e,So Many Adverse game 🎮 I like this game,5
b3b35804-c0b4-4397-b22f-5aabf52eb27f,Its a fun... Great timepass 😊😊,5
5b1c7bbf-a08d-43ae-9d2b-d928dd5c7724,Very nice game,5
205e279a-7d69-4354-b81b-026024ec121a,😇,4
f8e7150c-5161-45b8-b61c-0f2810eff91f,This is the best game ever I like it👍👌✅😃,5
442d1710-d7a2-4485-9a73-5b925a1a4322,Very good game and my brother has loved it,5
58f1c590-9728-4f1e-9dd2-b81a4a0e1994,It was very delightful,5
f91e6c71-d956-4959-b2a1-e88910cb6d6c,Nice game 👍,5
70fc4394-4cf0-42a8-afb0-b0227552c32f,Good game,5
247c5d99-2588-4a1b-8672-c76b6d96d4ab,I can love this game,5
89eb1c94-e204-464f-aec7-2cbea3b7961f,Nice,3
43b598e8-95b1-46bf-b1f2-3545ade533be,Good game,5
031181b9-26c7-401b-a327-186014881915,Nice,4
5b22d9c6-d8c6-41e4-87fd-39f63099f41e,very fun game 🎮 especially on long road trips,4
cfe576e5-4a4b-4d24-bcc0-f5d50fcf049e,Good,5
d4868814-7031-4b53-ade9-a9ca214b49d5,😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤,5
