reviewId,content,score
22738c1c-fd5e-40c7-a64d-cd165e1370c6,nice game,5
456bc6c5-1fa8-4793-ba08-4a27f2a2cbe9,I love this game,5
00c2b886-6f0a-4a8b-ae6f-449a88f002f2,I love it 😍,5
1dafba9d-d0fc-47c0-85e3-80df3e796f92,Excellent,5
0d13692d-ab1f-4cd9-889c-ad192a96b4a3,Fun and addictive game,5
6b4c924a-3cc9-43ed-b2d9-782d7fbf003e,Help me.dd,5
2fbf08f0-ae97-42b6-b87e-f2a25a35405d,fun 😂 enjoyable?!! Great? relaxing!!!!!!!!stress reliever.,5
82649e37-f7a6-4462-a0f7-eb157178f71d,Relaxing,3
90b95f4d-3fde-446e-aea1-a9708a2ca455,Addictive and expensive if you want to the next level,1
d77d1a7a-6892-463d-ad32-21f4d5eea2c5,More great game awesome,5
86ede70f-8ba8-4c28-a8fc-be5920474150,Ughj,5
bdd45fb7-9421-452d-99fc-06965be7df12,Great,5
3883af50-455a-45e5-a366-0803fbbf5c08,Very good application...I Love it very much. .I paly the game in everyday...,3
7de5dce3-771a-4267-8602-69994af27903,I began do play with these gismos and gadgets before like 8years ago so funny but good for kids,3
9269ca6b-d563-4d99-a817-0ad448a50754,Your game won't just let me play without stuff popping up about some event or stuff to buy that I'll never buy. I don't care about the dumb events or anything your selling. Just let me play. I'd rather watch 30 second ads than deal with all your dumb pop ups after I play a level.,1
49b2c359-e60f-4672-8567-95c194e0b24c,Love,5
f2e396df-b084-4ae9-87ed-69b6c881657d,It's so hard to get gold bars in this game! Me so sadddd. Give me more gold bars pleaseeee. Thank you very good! Please make it easier for me and give me more gold bars.. be kind..! Always!! ☺️☺️,5
a5b1a213-0712-4283-8084-55843c0e708d,Best game??,5
864a294d-e9dd-4159-854c-a40fd83c3fea,👍,4
c5cec9e5-226c-4855-ade1-16f885433c8a,"Most relaxing game, I can play free",5
bef0f4c7-7ce1-4dd3-a2eb-cc7ed6d04baf,It's amazing,5
1e6f7215-e709-4768-9b43-3bdb6b9a8ed1,Having a lot of fun a second time around because I helped my husband with his.,5
84ddb40a-d619-43aa-b225-103dcdac62b8,Fun,4
a5e17547-8b44-41df-9352-94b6fc3376bc,1st class,5
5ee56d6e-dcb2-4575-99f4-1def7b7647fd,Damn I'm really enjoying this game it's really exciting and so entertaining I just keep coming back for more text most of my time but I keep coming back,4
41beadc8-a208-4036-9d4d-742225c7334f,Love it,5
1c029989-caf7-47af-9730-28aea3b3420b,goob game 😇😊,1
f74725cd-d114-4086-8284-3e5f6a27d82d,Super,5
80448d3b-6a21-4e03-920e-33c21e4077de,Fun,5
3f93b569-fb63-49da-9fee-a1419ffdb5c5,Ok,4
6022f682-60da-45e3-a08e-61677ee73c2a,"I signed up to play the game with rewards to paypal rewards! I've seen absolutely nothing burgers as result, a shamming sham?",4
2b34f9b4-9f03-4757-a19a-42a0c19c9284,Entertainment at its best.,5
44e77845-ed24-486f-883f-f751f228a1d0,Lots of fun,5
07000c07-d1df-47bb-a062-358e59af8f27,Very relaxing love it the best,5
726828d0-e359-48d0-9dba-0875b2264def,Multiple games with various options to obtain boosters.,5
3f5ae4de-de2f-43f9-96d4-5d199ab78583,Fun game,5
4da756c1-275c-4ab0-9c6f-828db2e1613d,"Just very 😊 fun I love it.Keep it ,😃",5
4b21285b-9d13-43b7-bc2f-f985f659c160,Nice game,5
3e81c732-5296-4201-a908-79e4eaf06911,Really like this game. Fun and easy. Really like the changes too.🤓🤓,5
2212dd63-40b1-44c2-810d-7b336dce5351,You need to figure the best way. But the best is why rewarding.,5
d744030d-2aa4-4af5-b4cb-125ddc067f58,I like,5
d1ac8712-90e0-4be1-a5fa-3886db464f8f,Low-key haven't played in years However this is such a Time passer and enjoyable,4
65252922-b9a0-4483-94cb-cb9c12c01db5,Nice game and new version is best,5
2bdda36f-91d0-4ec4-9070-1f9077289415,Addiction,4
